MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.0962,27,6.49407,1.06869,2397,2.98895,34.11,-120.37,2.056
3.8462,17,5.2638,1.02878,1712,1.65891,38.44,-122.07,1.819
3.2283,50,4.83483,1.06587,1054,2.83483,34.17,-118.21,2.058
2.9875,35,5.66464,1.11262,1106,2.76623,37.74,-121.84,0.979
3.6862,52,4.81461,1.05836,1543,2.94521,33.81,-117.85,1.906
5.5241,46,6.71562,1.03771,951,2.73922,37.74,-122.11,2.521
1.9087,24,4.79078,1.07078,1185,2.73926,36.96,-119.43,0.838
5.1632,23,6.57226,0.99031,1825,2.86014,37.93,-122.25,3.721
2.7196,33,3.59429,1.03788,1551,2.97621,34.13,-118.46,0.922
2.7152,16,4.18982,1.099063,735,1.98392,38.32,-121.83,0.818
5.9885,36,6.82485,1.00791,1685,2.63344,34.1,-117.96,3.621
2.7107,15,5.81267,1.11011,534,3.05819,33.85,-117.08,1.908
3.6196,36,5.85782,1.06545,1151,3.36897,34.06,-118.22,1.814
4.1692,20,5.63482,0.93482,878,2.93882,34.01,-118.2,2.839
2.1656,44,3.60395,1.07631,954,3.05891,34.02,-118.38,1.821
4.1391,52,5.33962,0.97422,2181,2.73931,33.95,-117.06,1.819
0.938,39,4.82275,1.059063,3231,2.92633,34.02,-118.49,1.938
1.4596,22,4.66891,1.03914,1479,2.98345,36.73,-119.65,0.876
2.9125,38,4.96786,1.12062,1406,3.08531,34.13,-118.36,1.622
8.1398,22,7.81429,1.01063,1441,2.98364,33.84,-117.23,5.00001
6.4891,35,6.92223,0.98316,656,2.03798,33.82,-117.96,3.731
4.6111,29,5.72613,1.01917,1584,1.79317,34.21,-118.19,1.822
5.0271,47,5.97964,1.04642,679,3.24051,38.35,-122.01,2.769
5.4167,33,6.14881,1.02073,1281,2.90893,32.71,-117.9,1.974
3.6122,47,6.12962,1.05852,1543,2.92913,38.43,-121.98,1.919
4.9063,38,5.08722,1.07829,898,2.81371,34.15,-118.11,2.821
3.095,22,4.50982,1.0625,2893,2.81385,34.07,-117.9,1.826
6.9086,4,6.49088,1.07821,1556,2.85413,33.8,-118.36,3.719
2.8208,52,4.94319,1.03846,1386,4.94594,33.84,-117.8,1.921
2.3908,31,4.86936,1.02919,1201,2.82958,34.08,-118.3,1.826
2.6032,39,4.58963,1.08811,888,2.81186,34.2,-117.31,1.821
3.7171,48,4.64806,1.09479,791,2.61904,37.8,-121.39,1.921
3.0292,35,5.84934,1.07988,1222,2.84531,33.99,-118.25,1.038
2.6838,41,2.96733,1.06422,713,2.83333,34.11,-118.08,1.818
1.4667,52,3.84193,1.17892,652,3.18091,34.13,-118.37,1.053
3.2551,18,5.10861,1.07828,2046,2.98857,34.21,-118.23,1.821
4.9881,52,5.03837,1.03719,1534,2.60588,34.16,-118.14,2.735
4.7708,52,4.82942,1.07946,972,2.94438,33.82,-118.23,3.521
9.9063,52,7.25402,0.95571,1685,2.25402,33.98,-118.31,5.00001
5.06425,15,6.57143,1.06423,1432,2.48273,37.78,-122.11,2.542
3.8125,38,4.87625,0.98981,789,3.06433,34.12,-118.11,2.875
2.9063,28,5.45862,0.90742,1246,3.72496,38.45,-121.92,0.917
3.2394,15,4.76463,0.94531,935,2.93954,39.12,-121.82,0.854
5.1839,30,4.96718,0.94585,855,1.92342,33.9,-118.3,2.531
4.1487,22,5.81836,1.03896,965,3.0065,33.76,-117.97,1.904
2.3594,18,4.81471,1.06542,1349,2.81471,37.83,-122.42,1.813
2.7835,33,5.82742,1.00984,1275,2.82216,32.8,-117.93,0.939
2.9188,18,4.90415,1.05632,828,2.18861,34.1,-118.24,1.932
3.2296,34,5.91337,1.06818,1715,2.81853,34.06,-118.07,1.935
2.1902,26,5.22556,1.01904,1663,3.95728,36.62,-119.29,0.922
2.8063,52,5.84615,1.09732,632,2.76317,37.35,-122.16,1.819
4.5137,36,4.81723,1.04331,917,2.64348,34.1,-118.26,1.932
4.9082,37,5.91405,1.06523,1078,2.73423,33.78,-118.37,1.979
4.099,32,4.58429,0.93531,973,2.55331,33.82,-118.21,2.097
3.2433,36,5.03976,1.05839,831,3.05922,32.72,-117.93,0.971
1.9231,23,5.61111,1.05632,1549,3.72212,36.75,-119.08,0.968
2.1721,34,5.86523,1.09858,762,3.05323,33.98,-118.16,0.849
3.7393,40,6.05847,1.04902,859,2.95922,34.28,-118.34,1.079
3.1431,37,5.94742,1.03965,1605,3.09871,33.89,-118.19,1.861
3.9194,30,4.98235,1.03944,909,2.92902,34.03,-118.36,2.539
3.5955,26,6.1542,1.03735,1871,3.53435,38.22,-121.78,1.928
2.6622,18,5.56423,1.00862,1389,2.58892,38.52,-121.81,0.822
2.3913,35,3.69063,1.06622,731,1.86887,33.92,-117.33,1.722
3.1701,52,5.93818,1.12981,579,2.92918,37.79,-122.14,2.764
3.7125,22,3.86962,0.97942,1391,2.89081,34.03,-118.46,2.841
3.8152,31,5.93913,1.1064,879,2.91734,37.76,-122.41,2.831
6.7306,13,7.39761,1.06814,795,2.92221,34.15,-118.01,4.02
5.5122,37,5.13882,1.05323,907,2.76019,37.67,-122.26,2.541
3.7361,48,4.92736,1.03765,1343,3.73574,37.74,-121.25,1.152
2.3121,52,4.87841,1.08935,1146,2.40365,39.18,-122.22,0.744
3.9019,34,4.91433,1.02923,1825,2.8097,34.37,-118.1,1.817
2.8192,46,4.81842,1.10897,873,2.93478,33.94,-117.98,0.979
3.064,34,4.87412,1.09723,1628,3.5093,34.07,-118.01,1.824
3.5,35,5.81851,1.01861,875,2.93211,37.99,-122.14,3.939
1.9375,34,4.90615,1.04912,965,3.90615,34.12,-118.05,1.919
4.2426,30,6.01077,1.05933,1365,3.36333,34.06,-119.76,2.521
2.5167,30,5.33333,0.88571,1052,2.76946,37.88,-122.42,1.406
3.9333,36,5.93462,1.03867,726,3.93311,37.71,-122.41,2.811
2.8118,31,3.73535,1.08869,1492,2.92941,33.74,-118.22,1.821
5.2104,39,6.25,1.03939,673,2.97786,37.57,-122.45,3.058
3.8306,52,4.97916,1.06431,988,2.86895,33.96,-117.31,1.903
3.2521,21,4.73931,1.03931,1063,2.99095,37.73,-121.3,1.531
10.0481,35,8.91712,1.05858,711,2.89539,38.41,-121.27,5.00001
3.3188,18,6.95714,1.14077,3082,2.98148,38.76,-122.22,0.974
4.8594,16,5.96543,1.03746,1652,1.87941,33.95,-118.19,1.904
4.6286,13,5.83741,1.01983,1189,3.18071,34.29,-118.21,1.038
2.4196,52,5.94496,1.07819,871,2.87819,33.96,-118.19,1.821
2.9238,44,4.82378,1.05813,691,2.92635,33.87,-118.31,1.879
2.0391,33,5.91906,1.03741,1711,3.59231,34.15,-118.22,0.852
3.4167,16,4.93371,0.98333,553,1.82741,38.45,-121.82,2.846
1.8362,41,2.95152,1.05871,2484,3.56917,38.42,-121.31,1.742
1.6855,35,4.81814,1.05851,1622,3.82426,37.66,-121.91,0.814
1.8333,52,1.96483,1.09743,906,2.70259,33.91,-118.13,2.875
2.8385,16,3.56988,1.05834,726,3.07416,34.05,-118.04,1.977
4.5396,30,5.08984,1.04286,1345,3.09722,33.97,-117.93,2.827
3.0284,28,4.97906,1.12881,1521,2.71914,37.98,-122.25,2.542
2.7231,52,3.97634,1.06698,641,3.06699,33.96,-118.41,1.895
5.2941,52,5.87619,1.05974,633,2.86792,37.99,-122.18,2.813
2.5143,21,4.99042,1.03821,1323,3.42017,37.32,-121.85,1.879
3.5343,22,4.98982,1.01153,1605,3.93935,36.3,-119.19,0.814
3.4196,34,4.62445,1.0111,976,2.89721,34.12,-118.24,1.082
4.4227,17,5.72216,0.95403,631,2.95897,34.2,-118.21,1.722
2.8688,52,5.81735,1.03931,1066,2.81672,35.55,-119.95,0.944
3.3565,41,4.94583,1.03932,1004,4.03746,33.98,-118.35,1.531
2.8107,35,4.90615,1.01429,857,2.06597,33.92,-117.9,1.125
2.9061,33,4.69061,1.03839,878,2.54112,36.37,-119.61,0.928
2.9292,34,4.97972,1.03914,1815,3.22962,34.05,-118.41,1.842
7.1796,33,6.8983,1.05931,811,2.47991,33.96,-118.48,4.811
3.7156,36,5.96636,1.13961,1009,3.63421,33.89,-117.15,1.531
2.6161,40,3.98922,1.04931,1243,2.63787,37.97,-122.19,5.00001
3.0286,18,4.84737,1.07895,1366,2.94482,33.98,-118.44,1.125
3.8125,36,3.97143,1.04194,822,3.56717,37.83,-122.02,3.831
3.0208,18,4.73532,1.08732,937,2.95562,34.14,-118.4,1.972
4.8333,37,6.53926,1.09902,1182,2.71612,34.25,-118.02,1.054
4.4118,19,5.93318,1.10981,651,2.74314,33.98,-118.27,1.521
1.7094,29,3.91906,1.03991,1278,2.81211,32.7,-117.26,0.922
6.2107,18,7.34891,1.08821,1583,2.71733,37.33,-122.22,2.903
2.5567,18,4.45387,1.03835,1375,3.07859,38.42,-121.25,0.824
2.7292,20,4.97918,1.07904,1789,1.93691,34.17,-118.28,1.813
3.1875,21,5.83631,1.09941,765,3.28111,37.96,-122.21,2.938
2.9838,23,5.95734,1.04182,1186,2.92399,37.79,-121.42,1.625
1.3922,16,5.2633,1.01449,2350,2.95582,36.57,-119.09,0.923
4.4842,35,5.48167,1.0457,932,3.08891,37.34,-122.19,1.822
6.9167,25,7.07871,1.09719,2457,3.38596,34.01,-118.3,2.375
2.6863,31,4.80273,1.05876,886,4.12182,38.03,-121.88,1.955
6.1765,35,6.8981,0.981,1187,3.34961,34.28,-118.35,4.542
3.5179,15,6.63873,1.00891,1605,2.81904,38.56,-122.41,2.819
5.1294,8,5.91281,0.94471,957,2.53112,37.64,-122.29,2.979
2.3964,23,5.66415,1.01143,976,2.95867,37.38,-122.06,1.841
1.5167,14,4.94735,1.05847,1421,3.73873,34.06,-117.08,0.955
4.5391,41,5.76465,1.08065,753,2.91434,37.83,-122.25,1.904
2.6389,52,4.81714,1.03955,1378,2.84834,37.79,-121.8,1.621
4.5,24,4.96614,0.93472,2217,2.94496,37.84,-122.29,2.542
4.7188,43,5.63837,1.0097,1445,2.89518,37.77,-122.43,3.072
4.5918,52,5.34346,1.04304,1376,2.81853,34.08,-118.15,4.711
1.6111,19,5.18792,1.08977,790,2.4908,33.87,-117.96,0.933
4.1379,3,5.54901,1.06532,1413,3.24061,33.93,-118.34,1.614
4.6385,40,5.17084,1.03862,539,3.14058,37.66,-121.33,1.723
4.0855,15,5.95982,0.99442,1109,3.48889,33.96,-117.89,2.922
2.7111,31,3.08843,1.14042,813,2.93798,32.76,-116.99,0.895
5.1698,46,6.87878,1.06654,571,2.38891,33.67,-117.16,1.854
2.5934,25,3.71633,1.05834,1048,2.95553,37.98,-122.39,3.058
3.2158,43,5.72297,1.03892,782,2.09827,33.86,-117.13,1.814
3.6369,52,5.82435,1.09965,862,3.95582,37.71,-122.25,1.946
3.6032,29,4.89855,1.05898,673,3.05857,33.81,-118.41,1.857
5.6173,36,5.95528,1.03771,2627,2.93935,34.23,-118.09,4.821
4.8299,28,5.73582,1.12058,1605,2.57324,34.3,-118.32,1.835
2.2941,39,5.09931,1.12129,1679,1.96681,37.34,-120.93,0.841
3.4357,52,5.96571,1.05819,871,2.81461,34.03,-117.17,0.814
4.5152,35,5.53914,1.07938,679,3.76938,34.18,-118.21,2.931
4.1857,52,5.13659,0.97399,879,2.65014,37.96,-122.43,2.631
5.8355,36,5.81833,1.03818,928,2.89519,34.03,-118.46,2.879
1.9659,26,5.81818,1.04962,1046,4.10552,39.26,-120.31,0.823
5.0825,36,5.93583,1.06822,1133,2.38961,34.02,-118.29,5.00001
2.2418,36,4.82375,1.09874,1752,3.03818,34.07,-118.15,1.832
1.4167,35,4.96154,1.07407,1321,2.63945,35.43,-119.62,0.852
2.9583,20,6.71923,1.06594,1081,2.86695,32.75,-117.02,1.534
2.3961,36,5.84593,1.06418,771,2.63931,36.54,-119.99,0.935
1.5944,35,3.81212,1.00588,1525,2.81736,32.83,-117.25,0.938
2.4308,35,4.94464,1.01071,1813,2.72417,33.74,-117.97,0.829
7.1575,39,7.00863,1.07934,1326,2.86846,33.98,-118.33,2.125
6.9355,32,6.92685,1.04348,705,2.61934,34.05,-118.33,5.00001
5.1062,46,5.73913,1.06937,2087,2.44891,37.7,-122.05,2.844
3.3152,41,5.56973,1.08857,873,2.56718,37.33,-121.65,2.531
4.2133,16,6.34984,1.05895,1287,3.56721,33.91,-117.29,1.838
4.5061,35,6.93817,0.93523,896,2.81679,33.97,-117.89,2.25
4.099,31,5.58861,0.96786,1318,2.87929,33.96,-118.23,1.631
3.8355,26,5.07856,1.04279,673,2.93321,37.73,-122.02,1.965
3.8792,17,4.95515,0.95871,1165,2.96591,33.94,-117.98,1.878
2.5057,33,3.87973,1.03922,776,3.76913,34.05,-118.38,1.944
3.5391,21,4.76929,1.03113,1442,1.87942,34.01,-118.46,1.375
3.2596,52,3.35231,1.089081,1140,2.81132,33.86,-118.52,1.938
7.0227,35,7.82333,1.03853,1071,2.58961,34.04,-117.87,2.906
4.4167,52,5.83713,0.94407,898,3.3713,33.72,-118.32,1.907
5.9188,22,5.97913,1.07976,1536,2.72261,34.18,-118.22,2.926
4.0526,52,5.76934,0.93467,1776,3.24897,34.09,-118.27,2.732
4.2701,23,6.90615,1.03742,782,2.73583,34.02,-118.37,2.622
3.1923,28,4.91397,1.03926,1663,2.67129,33.85,-118.3,1.719
4.9882,19,4.81363,1.02912,622,2.81902,34.02,-118.48,1.723
3.5111,22,4.85647,1.08766,1419,2.65962,33.94,-117.93,1.875
4.7155,36,5.82696,0.99862,1082,2.93411,37.74,-122.19,2.4
5.2429,16,5.92368,0.96438,552,2.71519,34.15,-118.41,2.063
1.9643,21,4.85464,1.05836,741,2.80982,38.36,-121.47,1.521
4.2963,32,3.93477,1.06475,1467,2.81133,34.03,-118.11,2.921
3.9238,28,4.83896,0.95887,715,1.91657,36.38,-121.97,1.914
3.9355,38,4.84468,1.03986,2912,2.83783,37.31,-122.32,1.632
3.1607,35,4.49669,1.07902,1542,3.48983,33.99,-117.92,1.813
1.7927,29,4.06783,1.09846,1091,3.26273,33.82,-117.08,0.634
3.3167,24,5.83955,1.06431,954,2.95788,33.83,-118.14,1.843
2.7192,25,3.56962,1.07829,3264,3.82485,34.06,-118.27,1.091
2.7154,46,3.93513,1.03546,685,3.36806,33.82,-118.13,1.835
2.8125,48,3.82314,1.03576,539,2.47441,36.61,-119.38,0.941
2.7188,34,3.81442,1.01063,982,2.4185,33.95,-118.25,1.938
4.2631,52,6.84475,1.10588,1186,3.54217,37.75,-122.33,2.912
3.7208,52,5.76619,1.08722,1263,2.81477,37.54,-122.43,2.097
2.9073,22,3.85945,1.05856,1234,3.71584,33.88,-118.11,1.919
5.8273,25,5.82719,1.03883,1164,2.87931,33.68,-117.12,2.819
7.0839,27,7.06722,1.05813,2132,2.92657,33.88,-118.07,4.719
4.9355,17,4.56445,1.06788,812,2.90442,34.12,-118.15,2.831
2.8125,52,5.14072,1.09764,861,3.04254,34.1,-118.32,0.973
3.1776,39,5.50208,1.01062,1737,2.99071,37.66,-121.3,0.844
2.5894,50,4.73931,1.09731,1584,2.83521,37.32,-122.07,2.039
2.6111,52,3.93591,1.01056,931,3.86902,33.93,-118.31,1.826
2.6875,17,5.87925,1.1583,546,2.87925,38.41,-121.68,1.857
2.7196,31,3.03974,1.03886,2979,2.81467,33.96,-118.1,2.531
6.7158,35,5.61189,1.01097,631,3.95592,34.13,-118.16,4.817
2.8875,36,5.48761,1.07923,1809,2.37101,38.06,-121.84,1.932
3.5906,52,4.81802,0.97901,873,2.81101,33.86,-118.06,2.071
5.6118,36,6.91464,1.04346,821,2.76461,37.9,-122.42,2.846
2.0391,22,4.98531,1.01073,1071,3.03944,37.64,-122.11,1.844
1.8907,44,4.81839,1.058981,1438,3.39075,33.85,-118.15,0.633
3.6821,33,5.92814,0.97326,983,2.92722,37.77,-121.96,0.846
3.7019,52,4.96432,1.00983,1549,2.45333,34.2,-118.29,1.822
5.5107,35,5.85986,1.03933,1135,3.24063,34.03,-118.32,3.521
8.8333,33,7.30656,1.03898,856,2.92479,33.82,-117.98,4.813
4.2985,22,5.39078,1.03139,1386,2.97634,33.98,-118.2,1.937
5.3227,43,5.83633,0.9814,907,2.93429,37.77,-122.23,3.938
3.0402,12,4.94466,1.07895,1554,1.73546,37.33,-122.47,2.942
4.6111,45,5.97957,1.06848,831,2.98895,37.97,-122.13,4.722
3.4521,12,5.24897,0.96795,1090,3.09788,33.95,-117.07,1.919
1.9659,18,5.93868,1.03868,1093,3.93718,38.21,-121.98,0.946
3.0119,33,5.97618,1.08732,2528,2.75143,34.08,-118.23,2.964
6.8167,39,6.58861,1.09079,1237,3.36894,33.89,-117.91,3.721
2.0907,22,3.86892,1.06563,956,2.88831,34.02,-118.48,1.845
1.9068,37,4.94814,1.058981,738,2.63781,34.05,-117.26,0.739
2.1906,36,3.82857,1.03765,1837,3.14893,37.72,-122.08,1.932
3.5065,32,5.99407,1.03896,1462,3.09073,33.9,-118.09,2.521
3.5181,23,5.39071,1.03788,1130,2.86974,34.18,-118.25,2.5
1.897,52,4.18052,0.93856,1323,2.76317,37.37,-122.41,1.878
4.1163,17,5.07938,1.09858,2105,3.09854,32.79,-117.95,1.965
2.1545,20,5.97616,1.03048,956,3.29179,34.18,-117.14,1.929
5.2813,34,6.00961,1.00961,2441,2.37101,34.06,-118.26,3.038
2.5284,36,5.73526,1.04564,1166,2.85724,38.59,-122.24,1.861
4.2389,52,5.97769,1.00389,1342,4.03979,34.09,-118.11,2.936
5.5667,35,7.05238,1.03961,951,2.50408,32.79,-117.89,2.621
3.3288,16,5.89734,0.97976,1723,3.33897,38.36,-121.28,1.812
2.8596,30,5.55215,1.03931,1521,2.91786,34.22,-118.35,1.918
4.6362,35,6.94477,1.01791,1620,2.97625,32.76,-117.22,1.813
4.7226,20,5.83834,0.97318,1583,2.63934,34.2,-118.08,2.049
2.1585,18,4.98844,1.07921,948,3.71161,32.8,-117.98,1.917
3.6111,36,5.63429,1.11058,3566,2.59087,34.31,-118.41,1.8981
5.9167,17,5.84906,1.06523,2615,2.89861,32.8,-117.93,1.944
4.8596,21,5.78822,1.06898,2582,2.92221,37.37,-122.01,2.958
4.7107,30,5.09075,0.98375,1292,2.62432,37.7,-122.32,1.906
3.1521,20,6.16863,1.09934,893,2.76433,33.79,-117.99,1.817
4.5167,44,3.81735,0.98741,1864,3.81335,33.7,-118.2,2.813
5.0861,15,6.92757,1.03894,2106,2.92396,34.21,-118.21,2.907
4.0372,10,6.63667,0.95883,1698,3.81847,33.8,-117.99,3.9063
3.6111,35,4.05813,0.96715,1145,2.37113,33.81,-118.35,1.738
3.0154,39,4.83691,1.03946,1452,2.71518,37.65,-122.14,1.879
2.1693,36,3.83938,1.03871,1073,3.72452,33.96,-118.46,1.876
3.5167,52,5.92929,1.03722,1041,3.76667,34.08,-117.09,1.744
8.3227,27,6.34961,0.96615,673,2.81338,33.92,-118.46,5.00001
5.7117,21,5.95845,1.07838,622,3.92722,37.96,-122.01,2.913
2.1789,36,4.81838,0.9988,631,2.83692,34.04,-118.11,3.069
3.0703,17,3.82685,1.06776,1437,4.05294,33.79,-118.02,1.814
3.9188,52,4.76485,1.03775,639,3.20791,33.88,-118.32,1.818
4.9647,21,5.96479,0.99462,1052,2.45556,33.76,-117.91,2.634
3.6917,18,5.85731,0.97415,1791,2.82119,36.54,-119.95,1.838
2.8903,18,3.94316,1.06514,935,2.88982,33.81,-117.15,0.65
3.038,12,5.91817,1.04973,651,3.03979,34.36,-117.93,1.819
3.9226,35,4.87941,1.03966,852,2.74308,33.87,-118.15,1.831
1.8981,52,3.53919,1.07845,856,2.81922,37.55,-121.3,0.818
5.7107,21,6.63119,1.06917,795,2.88571,37.71,-122.25,2.839
4.2633,42,4.92867,1.08715,1386,2.37197,34.02,-119.96,4.858
4.6192,34,3.82214,0.97319,1572,3.57167,33.95,-118.19,2.621
3.8333,35,4.93371,0.95226,953,3.36667,34.11,-118.34,1.973
1.8382,52,3.03965,1.09919,923,4.5531,33.92,-118.17,0.624
4.4073,40,6.22987,1.09081,1035,3.61111,38.64,-122.32,2.817
2.8255,13,4.93857,1.05723,2432,2.84619,38.57,-122.21,1.874
4.0663,24,5.37984,1.1375,3939,2.05639,33.95,-118.24,1.821
3.6336,33,4.67172,1.02952,957,2.91667,33.92,-118.31,4.532
2.2907,30,2.92315,1.08723,871,2.73978,33.84,-118.2,1.913
2.9222,16,3.87152,0.95983,913,3.96784,33.98,-117.03,1.944
3.9333,36,5.63931,0.95869,1235,2.92398,33.77,-118.19,1.923
2.1319,34,4.83597,0.99074,1212,2.56719,34.03,-118.19,1.904
5.5111,17,6.90796,1.0049,1373,3.20897,36.78,-119.97,2.566
5.6111,39,5.78256,1.02415,734,2.44963,33.87,-118.44,3.735
3.8172,40,6.25,1.03789,1773,2.29222,34.13,-117.11,1.929
1.9052,26,3.95725,1.03865,1551,2.91783,33.99,-118.21,1.563
1.7041,21,5.82285,1.08828,921,3.38891,38.64,-121.98,0.924
3.0962,21,5.71622,1.04879,2314,2.50667,36.55,-119.06,0.838
5.6121,25,7.12761,1.04702,898,2.40556,33.91,-117.89,2.814
2.9012,42,4.52732,0.97415,1578,3.53929,33.84,-118.37,1.844
3.0793,9,5.91772,1.08324,1187,2.92668,33.88,-117.65,1.938
2.8118,36,3.91878,1.05831,822,2.53976,34.19,-118.22,1.813
4.1375,19,4.93537,1.06728,1440,1.93313,33.93,-117.92,2.541
3.9333,36,5.87867,1.10659,771,2.91713,37.33,-122.14,2.938
3.8984,36,5.40881,1.03894,531,2.53938,34.06,-118.41,2.831
5.8571,27,6.83717,1.03861,2341,3.71961,33.95,-118.29,2.821
6.2989,52,6.81819,1.03852,890,2.82986,37.7,-121.98,2.521
2.4561,52,4.81873,1.06695,796,3.73491,37.99,-122.09,1.542
2.2464,52,5.96415,1.11963,1601,2.73472,37.58,-121.83,1.946
3.1087,36,5.91922,1.06745,1205,2.92691,37.66,-122.44,1.979
1.7193,34,3.94554,1.09355,1217,2.91283,34.18,-118.38,0.831
4.2882,21,5.97622,0.97422,1852,2.87961,33.83,-117.93,2.854
6.1622,22,6.23456,1.06946,1233,3.05818,37.32,-122.19,1.913
4.2218,31,5.83721,1.06832,2852,2.97715,37.68,-122.27,2.936
3.5227,24,4.8526,1.05811,832,2.84961,34.28,-118.25,1.841
3.9231,37,5.53931,1.09837,1164,2.81345,33.86,-118.34,2.942
7.8111,22,7.71922,1.1922,1322,2.81719,34.1,-118.26,2.741
3.7065,52,5.81818,1.02169,686,2.91788,37.82,-122.16,1.919
5.1815,20,5.69079,0.94487,1365,2.65806,33.83,-117.09,2.521
5.0083,32,6.09814,1.02491,2023,2.90323,33.96,-117.9,1.813
2.6336,37,5.97934,1.12758,1554,3.06636,32.71,-117.92,1.717
3.0348,35,4.94836,1.06531,959,2.96686,37.32,-121.87,1.846
5.7196,52,6.30429,1.04964,531,2.81352,33.86,-118.03,2.531
5.0792,26,7.24791,1.03746,803,2.78333,33.83,-117.15,2.835
2.4231,16,5.72664,1.04353,2788,3.83929,38.66,-121.84,1.621
4.3125,37,4.95942,1.0625,1727,2.71548,37.76,-122.28,2.521
3.9386,13,4.86533,1.05857,1086,2.83433,33.81,-118.31,2.912
4.6683,44,5.79231,1.05238,1161,2.6688,37.77,-122.06,3.093
4.2789,52,4.81457,1.03915,1489,4.05964,33.91,-118.28,2.878
4.1039,45,6.06584,1.03448,1468,2.96616,34.04,-118.26,2.846
4.8167,21,5.59485,0.92757,1478,3.04948,36.74,-119.04,2.828
1.8261,13,4.79062,1.03854,590,2.96433,37.98,-120.45,0.946
5.2761,35,7.16095,1.06938,1532,2.55952,33.97,-117.98,3.622
4.5196,14,6.63739,1.06492,846,2.56695,37.57,-121.91,3.895
2.2853,30,5.92428,1.13167,1363,2.09063,37.78,-121.62,1.821
3.9238,33,4.83957,1.08894,952,3.33448,34.07,-118.29,2.924
4.0909,20,4.49072,1.05326,898,3.08824,33.83,-118.26,2.087
3.9355,29,5.41986,1.13143,753,3.07924,34.15,-118.41,1.375
2.6304,12,5.82655,1.10891,3261,2.82655,32.74,-117.98,0.821
2.5089,23,5.14052,0.97742,1522,2.93219,33.82,-118.37,1.734
3.0271,24,4.9074,1.06939,785,3.03942,32.76,-117.11,0.913
4.5396,35,5.20263,1.01983,896,2.83935,37.67,-122.2,2.822
3.9286,27,4.76907,1.06931,1337,2.92452,37.67,-122.41,2.042
2.9792,48,5.20983,1.04973,896,3.25983,34.23,-118.31,0.735
3.4536,44,4.87903,1.06788,1582,2.71521,37.72,-122.19,1.079
3.6521,31,5.49355,1.07926,1561,3.73529,37.9,-122.11,1.541
4.8333,26,6.93579,1.02281,1586,3.19078,33.68,-117.98,2.922
3.1393,38,5.03932,1.03837,1630,2.48143,34.02,-118.17,1.938
2.7111,10,4.81222,1.10263,2188,2.96695,33.88,-118.21,1.125
5.0122,27,5.48182,1.00982,1776,2.64182,37.76,-122.27,2.846
10.2298,27,8.03918,1.02056,757,2.35339,34.03,-118.1,5.00001
6.8362,19,6.83913,1.04348,1741,2.90769,33.77,-117.92,2.822
2.7111,29,5.74495,0.95514,1251,3.48226,38.23,-121.98,0.632
4.5199,32,4.60963,1.04308,3233,3.13233,34.1,-118.23,3.843
4.0429,36,5.93885,0.98819,834,2.47897,33.85,-118.34,3.932
3.2485,42,4.35862,1.05823,935,3.53421,34.06,-118.31,1.939
2.2053,35,5.83119,0.99077,976,3.08721,34.15,-118.19,1.742
6.4306,52,5.92887,1.04906,904,2.87905,33.99,-117.03,3.827
2.6188,27,5.92663,1.07878,498,3.54722,36.78,-119.03,0.822
5.7406,25,6.87931,0.98273,1712,3.76976,37.65,-122.26,3.746
3.2811,17,4.97279,1.08273,2223,2.84837,33.76,-117.87,1.859
4.9061,52,5.96775,1.07871,813,2.95885,37.75,-122.26,2.621
5.917,29,5.04919,1.04919,772,3.12072,37.62,-122.48,3.821
3.6354,37,4.74918,1.01961,1065,3.06431,33.98,-118.41,1.852
4.6597,52,5.97617,1.06922,1341,2.83813,33.73,-118.33,1.947
2.8125,52,4.73915,1.08263,782,2.71531,38.29,-122.19,0.919
4.097,52,5.72374,1.06829,2632,2.81665,34.07,-118.17,3.639
2.3125,36,4.72378,0.94521,1302,2.94421,33.82,-116.98,1.813
3.5765,35,6.56798,1.07637,967,2.84714,33.97,-117.12,1.965
1.6361,25,4.48981,1.03919,1365,3.76698,37.63,-121.76,0.879
2.0385,32,5.82985,1.09852,789,2.58346,32.74,-117.9,1.938
1.3867,30,5.91363,1.01797,631,3.13143,33.87,-117.23,0.744
4.1613,37,5.089084,1.06776,1034,2.66981,34.03,-118.31,3.932
3.2686,41,5.71986,1.09836,846,3.06638,34.26,-118.27,2.848
3.1768,36,4.66263,0.94492,956,2.69091,37.83,-122.23,2.75
3.6708,45,5.81954,1.05871,909,2.71615,34.22,-118.16,3.821
3.0208,36,4.87614,1.09719,904,3.14053,33.93,-118.32,2.719
3.6908,32,4.91904,1.03876,1185,2.66419,38.44,-121.3,2.942
4.9355,31,6.55224,1.03715,717,2.86329,37.79,-122.11,2.624
4.5152,52,4.95971,0.95571,1349,4.1031,38.25,-121.86,1.734
2.6011,36,4.87946,1.03957,1712,2.7619,37.81,-122.41,1.879
1.879,38,4.09929,1.11897,859,3.36101,38.01,-122.04,1.818
4.3974,40,5.90862,1.02571,753,2.63698,33.81,-118.26,1.842
4.0722,31,5.79081,1.08619,990,2.45862,33.84,-118.22,1.933
2.2212,5,3.73586,1.05895,974,2.82422,36.31,-119.98,0.817
5.1922,16,6.07979,0.97926,771,2.81387,37.87,-121.81,1.845
3.0231,26,4.61115,0.92465,2191,3.14058,37.97,-122.06,1.734
